productId,partNumber,brand,name,description,descriptionQuality,specifications
WATS-186010357,186010357,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 5 µm, 3.9 X 5 mm, 3/pk","XBridge Premier VanGuard FIT Cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""80 C (Low pH)/60 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010350,186010350,Waters,"XBridge Premier BEH Phenyl VanGuard FIT Cartridge, 5 µm, 2.1 X 5 mm, 3/pk","XBridge Premier cartridges work with the XBridge Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Temperature Limits"": ""80 C (Low pH)/60 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010343,186010343,Waters,"ACQUITY Premier BEH Phenyl VanGuard FIT Cartridge, 2.5 µm, 2.1 X 5 mm, 3/pk","ACQUITY Premier Cartridges work with the ACQUITY Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Phenyl"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""Phenyl-Hexyl"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L11"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186003975,186003975,Waters,"ACQUITY UPLC BEH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 mm X 5 mm, 3/pk","As the premier column for method development, the 1.7 um ACQUITY UPLC BEH C18 sorbent provides you with the most universal column choice for UPLC separations. The trifunctionally bonded BEH particle gives you the widest usable pH range (pH 1-12), superior low pH stability, and ultra-low column bleed for high sensitivity MS applications. The VanGuard pre-column connects directly to the inlet of the ACQUITY UPLC column which minimizes extra columns volumes and reduces leaking by eliminating additi",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Direct-Connect"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Pre-column"", ""Surface Area"": ""185"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""ACQUITY UPLC"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186007949,186007949,Waters,"VanGuard Cartridge Holder, 1/pk",,none,"{""UNSPSC"": ""41115700"", ""Product Type"": ""Guards""}"
WATS-186005302,186005302,Waters,"ACQUITY UPLC CSH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 mm X 5 mm, 1/pk","ACQUITY CSH C18 columns were designed to provide alternate selectivity compared to other reversed-phase UPLC columns. These ultra-efficient columns overcome peak shape asymmetry and poor loading capacity for basic compounds, column bleed, and rapid mobile-phase re-equilibration. The VanGuard pre-column connects directly to the inlet of the ACQUITY UPLC column which minimizes extra columns volumes and reduces leaking by eliminating additional connections.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""11 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Direct-Connect"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Pre-column"", ""Surface Area"": ""185"", ""System"": ""UPLC, UHPLC"", ""Particle Technology"": ""CSH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""ACQUITY UPLC"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186007767,186007767,Waters,"XBridge BEH C18 VanGuard Cartridge, 130Å, 3.5 µm, 2.1 mm X 5 mm, 1/pk

Source URL: https://www.waters.com/nextgen/us/en/products/columns/vanguard-column-protection.html",XBridge BEH C18 VanGuard Cartridges are used to extend analytical column lifetime and performance by removing particulate contamination from the mobile phase stream. This cartridge is optimized to protect all 2.1 mm and 3.0 mm I.D. XBridge BEH C18 analytical columns containing 3.5 µm sorbent particles.,high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Waters"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010485,186010485,Waters,"CORTECS Premier T3 VanGuard FIT Cartridge, 2.7 µm, 3.9 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matri x and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""120 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""4.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010478,186010478,Waters,"CORTECS Premier T3 VanGuard FIT Cartridge, 2.7 µm, 2.1 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""120 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""4.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010471,186010471,Waters,"CORTECS Premier C18+ VanGuard FIT Cartridge, 2.7 µm, 3.9 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matri x and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""6.6 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010464,186010464,Waters,"CORTECS Premier C18+ VanGuard FIT Cartridge, 2.7 µm, 2.1 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""6.6 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010454,186010454,Waters,"CORTECS Premier C18 VanGuard FIT Cartridge, 2.7 µm, 3.9 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matri x and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""6.6 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010447,186010447,Waters,"CORTECS Premier C18 VanGuard FIT Cartridge, 2.7 µm, 2.1 x 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matri x and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""C18+"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""5.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010440,186010440,Waters,"CORTECS Premier T3 VanGuard FIT Cartridge, 1.6 µm, 2.1 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.6 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""120 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""4.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010433,186010433,Waters,"CORTECS Premier C18+ VanGuard FIT Cartridge, 1.6 µm, 2.1 x 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""C18+"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.6 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""5.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010426,186010426,Waters,"CORTECS Premier C18+ VanGuard FIT Cartridge, 1.6 µm, 2.1 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""C18+"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.6 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""5.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATS-186010419,186010419,Waters,"CORTECS Premier C18+ VanGuard FIT Cartridge, 1.6 µm, 3.9 X 5 mm, 3/pk","CORTECS Premier Cartridges work with the CORTECS Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""C18+"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.6 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""90 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""100"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""Solid Core"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""5.7 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATE-186007766,186007766,Waters,"XBridge BEH C18 VanGuard Cartridge, 130Å, 3.5 µm, 2.1 mm X 5 mm, 3/pk",XBridge BEH C18 VanGuard Cartridges are used to extend analytical column lifetime and performance by removing particulate contamination from the mobile phase stream. This cartridge is optimized to protect all 2.1 mm and 3.0 mm I.D. XBridge BEH C18 analytical columns containing 3.5 µm sorbent particles.,high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""12 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Waters"", ""Pore Size"": ""130 Å"", ""Format"": ""VanGuard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""BEH"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""18 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""XBridge"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATE-186009986,186009986,Waters,"Atlantis Premier BEH Z-HILIC VanGuard FIT Cartridge, 1.7 µm, 3.0 x 5 mm, 3/pk","Atlantis Premier Cartridges work with the Atlantis Premier VanGuard FIT Columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""Sulfobetaine"", ""Separation Mode"": ""Hydrophilic Interaction (HILIC)"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""10 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""No"", ""Bonding Technology"": ""Zwitterion"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""1.7 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""95 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""270"", ""System"": ""UHPLC, UPLC"", ""Particle Technology"": ""BEH"", ""Technique"": ""LC"", ""USP Classification"": ""L122"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""17 %"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATE-186010629,186010629,Waters,"XSelect Premier CSH C18 VanGuard FIT Cartridge, 3.5 µm, 2.1 x 5 mm, 3/pk","XSelect CSH PREMIER VanGuard FIT Cartridges work with the XSelect CSH PREMIER VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Hybrid"", ""pH Range Min"": ""1 pH"", ""pH Range Max"": ""11 pH"", ""Temperature Limits"": ""80 C (Low pH) / 45 C (High pH)"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Silanol Activity"": ""Low"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""130 Å"", ""Format"": ""Guard Cartridge"", ""Surface Area"": ""185"", ""System"": ""HPLC"", ""Particle Technology"": ""CSH"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""15 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATE-186009853,186009853,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 2.5 µm, 2.1 x 5 mm, 3/pk","XSelect Premier cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""eCord"": ""Yes"", ""UNSPSC"": ""41115709"", ""Brand"": ""VanGuard"", ""Product Type"": ""Guards"", ""Units per Package"": ""3 pk""}"
WATE-186010933,186010933,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 3.5 µm, 2.1 x 5 mm, 3/pk","XSelect Premier cartridges work with the XSelect Premier VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Temperature Limits"": ""45 C"", ""Maximum Pressure"": ""6000 psi (415 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""3.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""Premier Column"", ""Surface Area"": ""230"", ""System"": ""HPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""2.1 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115709"", ""Application"": ""Small Molecule"", ""Product Type"": ""Columns"", ""Units per Package"": ""3 pk""}"
WATE-186009857,186009857,Waters,"XSelect Premier HSS T3 VanGuard FIT Cartridge, 100Å 2.5 µm, 3.9 x 5 mm, 3/pk","XSelect HSS PREMIER cartridges work with the XSelect HSS PREMIER VanGuard FIT columns. These fully integrated guard cartridges protect the analytical column from matrix and sample contaminants, extending column lifetime.",high,"{""Chemistry"": ""C18"", ""Separation Mode"": ""Reversed Phase"", ""Particle Substrate"": ""Silica"", ""pH Range Min"": ""2 pH"", ""pH Range Max"": ""8 pH"", ""Maximum Pressure"": ""18000 psi (1240 Bar)"", ""Endcapped"": ""Yes"", ""Bonding Technology"": ""T3"", ""Silanol Activity"": ""Medium"", ""Particle Shape"": ""Spherical"", ""Particle Size"": ""2.5 µm"", ""Endfitting Type"": ""Parker-style"", ""Pore Size"": ""100 Å"", ""Format"": ""VanGuard FIT Cartridge"", ""Surface Area"": ""230"", ""System"": ""UHPLC"", ""Particle Technology"": ""HSS"", ""Technique"": ""LC"", ""USP Classification"": ""L1"", ""Inner Diameter"": ""3.9 mm"", ""Length"": ""5 mm"", ""Carbon Load"": ""11 %"", ""UNSPSC"": ""41115709"", ""Product Type"": ""Guards"", ""Units per Package"": ""1 pk""}"
