productId,partNumber,brand,name,description,particleSize,poreSize,columnLength,innerDiameter,phaseType,phMin,phMax,phRange,maxPressure,maxTemperature,usp,imageUrl,catalogUrl,status
AGIL-Poroshell-120-Phenyl-2.7um-50x3.0,Poroshell-120-Phenyl-2.7um-50x3.0,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 50 x 3.0 mm,2.7,120,50,3.0,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-50x4.6,Poroshell-120-Phenyl-2.7um-50x4.6,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 50 x 4.6 mm,2.7,120,50,4.6,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-100x2.1,Poroshell-120-Phenyl-2.7um-100x2.1,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 100 x 2.1 mm,2.7,120,100,2.1,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-100x3.0,Poroshell-120-Phenyl-2.7um-100x3.0,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 100 x 3.0 mm,2.7,120,100,3.0,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-100x4.6,Poroshell-120-Phenyl-2.7um-100x4.6,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 100 x 4.6 mm,2.7,120,100,4.6,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-150x2.1,Poroshell-120-Phenyl-2.7um-150x2.1,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 150 x 2.1 mm,2.7,120,150,2.1,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-150x3.0,Poroshell-120-Phenyl-2.7um-150x3.0,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 150 x 3.0 mm,2.7,120,150,3.0,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-Phenyl-2.7um-150x4.6,Poroshell-120-Phenyl-2.7um-150x4.6,Agilent,Poroshell 120 Phenyl-Hexyl 2.7µm,Poroshell 120 Phenyl-Hexyl 2.7µm; Series: Poroshell 120 Phenyl-Hexyl 2.7µm; Phase Type: Phenyl-Hexyl; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 150 x 4.6 mm,2.7,120,150,4.6,Phenyl-Hexyl,2,9,,,,L11,,,active
AGIL-Poroshell-120-HILIC-Z-2.7um-50x2.1,Poroshell-120-HILIC-Z-2.7um-50x2.1,Agilent,Poroshell 120 HILIC-Z 2.7µm,Poroshell 120 HILIC-Z 2.7µm; Series: Poroshell 120 HILIC-Z 2.7µm; Phase Type: HILIC; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 50 x 2.1 mm,2.7,120,50,2.1,HILIC,2,9,,,,,,,active
AGIL-Poroshell-120-HILIC-Z-2.7um-50x4.6,Poroshell-120-HILIC-Z-2.7um-50x4.6,Agilent,Poroshell 120 HILIC-Z 2.7µm,Poroshell 120 HILIC-Z 2.7µm; Series: Poroshell 120 HILIC-Z 2.7µm; Phase Type: HILIC; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 50 x 4.6 mm,2.7,120,50,4.6,HILIC,2,9,,,,,,,active
AGIL-Poroshell-120-HILIC-Z-2.7um-100x2.1,Poroshell-120-HILIC-Z-2.7um-100x2.1,Agilent,Poroshell 120 HILIC-Z 2.7µm,Poroshell 120 HILIC-Z 2.7µm; Series: Poroshell 120 HILIC-Z 2.7µm; Phase Type: HILIC; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 100 x 2.1 mm,2.7,120,100,2.1,HILIC,2,9,,,,,,,active
AGIL-Poroshell-120-HILIC-Z-2.7um-100x4.6,Poroshell-120-HILIC-Z-2.7um-100x4.6,Agilent,Poroshell 120 HILIC-Z 2.7µm,Poroshell 120 HILIC-Z 2.7µm; Series: Poroshell 120 HILIC-Z 2.7µm; Phase Type: HILIC; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 100 x 4.6 mm,2.7,120,100,4.6,HILIC,2,9,,,,,,,active
AGIL-Poroshell-120-HILIC-Z-2.7um-150x2.1,Poroshell-120-HILIC-Z-2.7um-150x2.1,Agilent,Poroshell 120 HILIC-Z 2.7µm,Poroshell 120 HILIC-Z 2.7µm; Series: Poroshell 120 HILIC-Z 2.7µm; Phase Type: HILIC; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 150 x 2.1 mm,2.7,120,150,2.1,HILIC,2,9,,,,,,,active
AGIL-Poroshell-120-HILIC-Z-2.7um-150x4.6,Poroshell-120-HILIC-Z-2.7um-150x4.6,Agilent,Poroshell 120 HILIC-Z 2.7µm,Poroshell 120 HILIC-Z 2.7µm; Series: Poroshell 120 HILIC-Z 2.7µm; Phase Type: HILIC; Particle Size: 2.7 µm; Pore Size: 120Å; Dimensions: 150 x 4.6 mm,2.7,120,150,4.6,HILIC,2,9,,,,,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-50x2.1,ZORBAX-Eclipse-Plus-C18-1.8um-50x2.1,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 50 x 2.1 mm,1.8,95,50,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-50x3.0,ZORBAX-Eclipse-Plus-C18-1.8um-50x3.0,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 50 x 3.0 mm,1.8,95,50,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-50x4.6,ZORBAX-Eclipse-Plus-C18-1.8um-50x4.6,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 50 x 4.6 mm,1.8,95,50,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-100x2.1,ZORBAX-Eclipse-Plus-C18-1.8um-100x2.1,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 100 x 2.1 mm,1.8,95,100,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-100x3.0,ZORBAX-Eclipse-Plus-C18-1.8um-100x3.0,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 100 x 3.0 mm,1.8,95,100,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-100x4.6,ZORBAX-Eclipse-Plus-C18-1.8um-100x4.6,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 100 x 4.6 mm,1.8,95,100,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-150x2.1,ZORBAX-Eclipse-Plus-C18-1.8um-150x2.1,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 150 x 2.1 mm,1.8,95,150,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-150x3.0,ZORBAX-Eclipse-Plus-C18-1.8um-150x3.0,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 150 x 3.0 mm,1.8,95,150,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-150x4.6,ZORBAX-Eclipse-Plus-C18-1.8um-150x4.6,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 150 x 4.6 mm,1.8,95,150,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-250x2.1,ZORBAX-Eclipse-Plus-C18-1.8um-250x2.1,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 250 x 2.1 mm,1.8,95,250,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-250x3.0,ZORBAX-Eclipse-Plus-C18-1.8um-250x3.0,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 250 x 3.0 mm,1.8,95,250,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-1.8um-250x4.6,ZORBAX-Eclipse-Plus-C18-1.8um-250x4.6,Agilent,ZORBAX Eclipse Plus C18 1.8µm,ZORBAX Eclipse Plus C18 1.8µm; Series: ZORBAX Eclipse Plus C18 1.8µm; Phase Type: C18; Particle Size: 1.8 µm; Pore Size: 95Å; Dimensions: 250 x 4.6 mm,1.8,95,250,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-50x2.1,ZORBAX-Eclipse-Plus-C18-3.5um-50x2.1,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 50 x 2.1 mm,3.5,95,50,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-50x3.0,ZORBAX-Eclipse-Plus-C18-3.5um-50x3.0,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 50 x 3.0 mm,3.5,95,50,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-50x4.6,ZORBAX-Eclipse-Plus-C18-3.5um-50x4.6,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 50 x 4.6 mm,3.5,95,50,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-100x2.1,ZORBAX-Eclipse-Plus-C18-3.5um-100x2.1,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 100 x 2.1 mm,3.5,95,100,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-100x3.0,ZORBAX-Eclipse-Plus-C18-3.5um-100x3.0,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 100 x 3.0 mm,3.5,95,100,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-100x4.6,ZORBAX-Eclipse-Plus-C18-3.5um-100x4.6,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 100 x 4.6 mm,3.5,95,100,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-150x2.1,ZORBAX-Eclipse-Plus-C18-3.5um-150x2.1,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 150 x 2.1 mm,3.5,95,150,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-150x3.0,ZORBAX-Eclipse-Plus-C18-3.5um-150x3.0,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 150 x 3.0 mm,3.5,95,150,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-150x4.6,ZORBAX-Eclipse-Plus-C18-3.5um-150x4.6,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 150 x 4.6 mm,3.5,95,150,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-250x2.1,ZORBAX-Eclipse-Plus-C18-3.5um-250x2.1,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 250 x 2.1 mm,3.5,95,250,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-250x3.0,ZORBAX-Eclipse-Plus-C18-3.5um-250x3.0,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 250 x 3.0 mm,3.5,95,250,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-3.5um-250x4.6,ZORBAX-Eclipse-Plus-C18-3.5um-250x4.6,Agilent,ZORBAX Eclipse Plus C18 3.5µm,ZORBAX Eclipse Plus C18 3.5µm; Series: ZORBAX Eclipse Plus C18 3.5µm; Phase Type: C18; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 250 x 4.6 mm,3.5,95,250,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-50x2.1,ZORBAX-Eclipse-Plus-C18-5um-50x2.1,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 50 x 2.1 mm,5,95,50,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-50x3.0,ZORBAX-Eclipse-Plus-C18-5um-50x3.0,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 50 x 3.0 mm,5,95,50,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-50x4.6,ZORBAX-Eclipse-Plus-C18-5um-50x4.6,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 50 x 4.6 mm,5,95,50,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-100x2.1,ZORBAX-Eclipse-Plus-C18-5um-100x2.1,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 100 x 2.1 mm,5,95,100,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-100x3.0,ZORBAX-Eclipse-Plus-C18-5um-100x3.0,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 100 x 3.0 mm,5,95,100,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-100x4.6,ZORBAX-Eclipse-Plus-C18-5um-100x4.6,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 100 x 4.6 mm,5,95,100,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-150x2.1,ZORBAX-Eclipse-Plus-C18-5um-150x2.1,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 150 x 2.1 mm,5,95,150,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-150x3.0,ZORBAX-Eclipse-Plus-C18-5um-150x3.0,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 150 x 3.0 mm,5,95,150,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-150x4.6,ZORBAX-Eclipse-Plus-C18-5um-150x4.6,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 150 x 4.6 mm,5,95,150,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-250x2.1,ZORBAX-Eclipse-Plus-C18-5um-250x2.1,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 250 x 2.1 mm,5,95,250,2.1,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-250x3.0,ZORBAX-Eclipse-Plus-C18-5um-250x3.0,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 250 x 3.0 mm,5,95,250,3.0,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C18-5um-250x4.6,ZORBAX-Eclipse-Plus-C18-5um-250x4.6,Agilent,ZORBAX Eclipse Plus C18 5µm,ZORBAX Eclipse Plus C18 5µm; Series: ZORBAX Eclipse Plus C18 5µm; Phase Type: C18; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 250 x 4.6 mm,5,95,250,4.6,C18,2,9,,,,L1,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-3.5um-100x2.1,ZORBAX-Eclipse-Plus-C8-3.5um-100x2.1,Agilent,ZORBAX Eclipse Plus C8 3.5µm,ZORBAX Eclipse Plus C8 3.5µm; Series: ZORBAX Eclipse Plus C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 100 x 2.1 mm,3.5,95,100,2.1,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-3.5um-100x4.6,ZORBAX-Eclipse-Plus-C8-3.5um-100x4.6,Agilent,ZORBAX Eclipse Plus C8 3.5µm,ZORBAX Eclipse Plus C8 3.5µm; Series: ZORBAX Eclipse Plus C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 100 x 4.6 mm,3.5,95,100,4.6,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-3.5um-150x2.1,ZORBAX-Eclipse-Plus-C8-3.5um-150x2.1,Agilent,ZORBAX Eclipse Plus C8 3.5µm,ZORBAX Eclipse Plus C8 3.5µm; Series: ZORBAX Eclipse Plus C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 150 x 2.1 mm,3.5,95,150,2.1,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-3.5um-150x4.6,ZORBAX-Eclipse-Plus-C8-3.5um-150x4.6,Agilent,ZORBAX Eclipse Plus C8 3.5µm,ZORBAX Eclipse Plus C8 3.5µm; Series: ZORBAX Eclipse Plus C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 150 x 4.6 mm,3.5,95,150,4.6,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-3.5um-250x2.1,ZORBAX-Eclipse-Plus-C8-3.5um-250x2.1,Agilent,ZORBAX Eclipse Plus C8 3.5µm,ZORBAX Eclipse Plus C8 3.5µm; Series: ZORBAX Eclipse Plus C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 250 x 2.1 mm,3.5,95,250,2.1,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-3.5um-250x4.6,ZORBAX-Eclipse-Plus-C8-3.5um-250x4.6,Agilent,ZORBAX Eclipse Plus C8 3.5µm,ZORBAX Eclipse Plus C8 3.5µm; Series: ZORBAX Eclipse Plus C8 3.5µm; Phase Type: C8; Particle Size: 3.5 µm; Pore Size: 95Å; Dimensions: 250 x 4.6 mm,3.5,95,250,4.6,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-5um-100x2.1,ZORBAX-Eclipse-Plus-C8-5um-100x2.1,Agilent,ZORBAX Eclipse Plus C8 5µm,ZORBAX Eclipse Plus C8 5µm; Series: ZORBAX Eclipse Plus C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 100 x 2.1 mm,5,95,100,2.1,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-5um-100x4.6,ZORBAX-Eclipse-Plus-C8-5um-100x4.6,Agilent,ZORBAX Eclipse Plus C8 5µm,ZORBAX Eclipse Plus C8 5µm; Series: ZORBAX Eclipse Plus C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 100 x 4.6 mm,5,95,100,4.6,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-5um-150x2.1,ZORBAX-Eclipse-Plus-C8-5um-150x2.1,Agilent,ZORBAX Eclipse Plus C8 5µm,ZORBAX Eclipse Plus C8 5µm; Series: ZORBAX Eclipse Plus C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 150 x 2.1 mm,5,95,150,2.1,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-5um-150x4.6,ZORBAX-Eclipse-Plus-C8-5um-150x4.6,Agilent,ZORBAX Eclipse Plus C8 5µm,ZORBAX Eclipse Plus C8 5µm; Series: ZORBAX Eclipse Plus C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 150 x 4.6 mm,5,95,150,4.6,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-5um-250x2.1,ZORBAX-Eclipse-Plus-C8-5um-250x2.1,Agilent,ZORBAX Eclipse Plus C8 5µm,ZORBAX Eclipse Plus C8 5µm; Series: ZORBAX Eclipse Plus C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 250 x 2.1 mm,5,95,250,2.1,C8,2,9,,,,L7,,,active
AGIL-ZORBAX-Eclipse-Plus-C8-5um-250x4.6,ZORBAX-Eclipse-Plus-C8-5um-250x4.6,Agilent,ZORBAX Eclipse Plus C8 5µm,ZORBAX Eclipse Plus C8 5µm; Series: ZORBAX Eclipse Plus C8 5µm; Phase Type: C8; Particle Size: 5 µm; Pore Size: 95Å; Dimensions: 250 x 4.6 mm,5,95,250,4.6,C8,2,9,,,,L7,,,active
