productId,partNumber,brand,name,description,descriptionQuality,specifications,imageUrl,catalogUrl,technicalDocUrl,crawlStatus,failureReason
AGIL-695968-901T,695968-901T,Agilent,695968-901T,"SGD
ADD TO CART
J&W DB-5 GC Column, 30 m, 0.53 mm, 0.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695968-901T/695968-901T,,success,
AGIL-695975-342,695975-342,Agilent,695975-342,"ID
695975-502T
ADD TO CART
Bio-Monolith QA HPLC Column, 4.95 x 5.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695975-342/695975-342,,success,
AGIL-695975-702,695975-702,Agilent,695975-702,"InfinityLab Poroshell 120
Part Number:695975-702
InfinityLab Poroshell HPH-C18, 4.6 x 100 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""HPH-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695975-702/695975-702,,success,
AGIL-695975-742,695975-742,Agilent,695975-742,"InfinityLab Poroshell 120
Part Number:695975-742
InfinityLab Poroshell 120 Aq-C18 4.6 x 100 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695975-742/695975-742,,success,
AGIL-695975-902,695975-902,Agilent,"InfinityLab Poroshell 120 EC-C18 HPLC Column, 4","InfinityLab Poroshell 120 EC-C18 HPLC Column, 4.6 x 100 mm, 2.7 µm. General purpose, versatile pH range (2.0-9.0), max 60°C temp, ideal for diverse chromatographic needs.",medium,"{""Agency Method"": ""EPA 531.1EPA 531.2EPA 532EPA 549.2"", ""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""EC-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-695975-902/695975-902,,success,
AGIL-699675-742,699675-742,Agilent,699675-742,"InfinityLab Poroshell 120
Part Number:699675-742
InfinityLab Poroshell 120 Aq-C18 3.0 x 50 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699675-742/699675-742,,success,
AGIL-699768-901,699768-901,Agilent,699768-901,"InfinityLab Poroshell 120
Part Number:699768-901
InfinityLab Poroshell 120 Bonus-RP, 2.1 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699768-901/699768-901,,success,
AGIL-699768-901K,699768-901K,Agilent,699768-901K,"Home
Order Center
699768-901K
LC Column Method Validation Kits
Part Number:699768-901K
InfinityLab Poroshell 120 Bonus-RP, 2.1 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699768-901K/699768-901K,,success,
AGIL-699768-901T,699768-901T,Agilent,699768-901T,"InfinityLab Poroshell 120
Part Number:699768-901T
InfinityLab Poroshell 120 Bonus-RP, 2.1 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699768-901T/699768-901T,,success,
AGIL-699775-742,699775-742,Agilent,699775-742,"InfinityLab Poroshell 120
Part Number:699775-742
InfinityLab Poroshell 120 Aq-C18 2.1 x 50 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699775-742/699775-742,,success,
AGIL-699775-942,699775-942,Agilent,699775-942,"InfinityLab Poroshell 120
Part Number:699775-942
InfinityLab Poroshell 120 CS-C18, 2.1 x 50 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699775-942/699775-942,,success,
AGIL-699968-301,699968-301,Agilent,,,none,{},,https://www.agilent.com/store/en_US/Prod-699968-301/699968-301,,failed,page_load_failed
AGIL-699968-301K,699968-301K,Agilent,699968-301K,"Home
Order Center
699968-301K
LC Column Method Validation Kits
Part Number:699968-301K
InfinityLab Poroshell 120 Bonus-RP, 3.0 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699968-301K/699968-301K,,success,
AGIL-699968-301T,699968-301T,Agilent,699968-301T,"InfinityLab Poroshell 120
Part Number:699968-301T
InfinityLab Poroshell 120 Bonus-RP, 3, 50 mm, 2.7 μm, with column ID.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699968-301T/699968-301T,,success,
AGIL-699968-901,699968-901,Agilent,699968-901,"InfinityLab Poroshell 120
Part Number:699968-901
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699968-901/699968-901,,success,
AGIL-699968-901K,699968-901K,Agilent,699968-901K,"InfinityLab Poroshell 120
Part Number:699968-901K
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699968-901K/699968-901K,,success,
AGIL-699968-901T,699968-901T,Agilent,699968-901T,"InfinityLab Poroshell 120
Part Number:699968-901T
InfinityLab Poroshell 120 Bonus-RP, 4.6 x 50 mm, 2.",medium,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699968-901T/699968-901T,,success,
AGIL-699975-742,699975-742,Agilent,699975-742,"InfinityLab Poroshell 120
Part Number:699975-742
InfinityLab Poroshell 120 Aq-C18 4.6 x 50 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-699975-742/699975-742,,success,
AGIL-727700-902,727700-902,Agilent,727700-902,"ZORBAX 80Å Extend-C18
Part Number:727700-902
ZORBAX RRHT Extend-C18 Column, 2.1 x 50 mm, 1.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""12.5 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""UHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 8-11.560 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Extend-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-11.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-727700-902/727700-902,,success,
AGIL-758700-902,758700-902,Agilent,758700-902,"SGD
ADD TO CART
ZORBAX RRHD Eclipse Plus C18 HPLC Column, 2.1 x 100 mm, 1.",low,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""12.5 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""Low Dispersion UHPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""40 °C at pH 8-11.560 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Extend-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""1200 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-11.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-758700-902/758700-902,,success,
AGIL-763953-902,763953-902,Agilent,763953-902,"ZORBAX RR Extend-C18 Column, 4.6 x 150 mm, 3.5 µm. Designed for use at high pH (2 to 11.5), ensures robust separation and extended column life. Ideal for a wide range of applications.",medium,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""12.5 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 8-11.560 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Extend-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-11.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-763953-902/763953-902,,success,
AGIL-766953-302,766953-302,Agilent,766953-302,"ZORBAX RR Extend-C18 Column, 3.0 x 75 mm, 3.5 µm. Designed for use at high pH (2 to 11.5), ensures robust separation and extended column life. Ideal for a wide range of applications.",medium,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""12.5 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""75 mm"", ""Maximum Temperature"": ""40 °C at pH 8-11.560 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Extend-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-11.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-766953-302/766953-302,,success,
AGIL-770450-902,770450-902,Agilent,770450-902,"SGD
ADD TO CART
ZORBAX Eclipse XDB-C18 HPLC Column, 4.6 x 250 mm, 5 µm, 400 bar
990967-902
List Price:1,360.",medium,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""12.5 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 8-11.560 °C at pH 2-8"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Extend-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-11.5""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-770450-902/770450-902,,success,
AGIL-820750-902,820750-902,Agilent,820750-902,"ZORBAX
Carbon Load
10 %
Endcapped
No
Guard Column
Yes
Hardware
Conventional
Inner Diameter (ID)
4.6 mm
LC Platform
UHPLC
Length
5 mm
Maximum Temperature
40 °C at pH 6-890 °C at pH 1-6
Molecular Weight Lower Limit
0 Da
Molecular Weight Upper Limit
3000 Da
Particle Size
1.",high,"{""Brand"": ""ZORBAX"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""No"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""UHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""40 °C at pH 6-890 °C at pH 1-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""SB-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""0.8-8""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-820750-902/820750-902,,success,
AGIL-820750-925,820750-925,Agilent,820750-925,"InfinityLab Poroshell 120
Part Number:820750-925
InfinityLab Poroshell 120 Bonus-RP, 4.6 mm, 2.",low,"{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""Yes"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""5 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",https://www.agilent.com/cs/publishingimages/image-20250211-121406.jpg,https://www.agilent.com/store/en_US/Prod-820750-925/820750-925,,success,
