productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status
PHEN-8L-S001-EAK,8L-S001-EAK,"Strata C18-E (55 µm, 70 Å), Tab-Less SPE Tubes 100mg/1mL, 100/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8L-S001-EBJ,8L-S001-EBJ,"Strata C18-E (55 µm, 70 Å), 100mg/3mL, Tab-less Tubes, 50/pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-EAK,8B-S004-EAK,"Strata C18-T (55 µm, 140 Å), 100 mg / 1 mL, Tubes, 100/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-FBJ,8B-S004-FBJ,"Strata C18-T (55 µm, 140 Å), 200 mg / 3 mL, Tubes, 50/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-HBJ,8B-S004-HBJ,"Strata C18-T (55 µm, 140 Å), 500 mg / 3 mL, Tubes, 50/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-HCH,8B-S004-HCH,"Strata C18-T (55 µm, 140 Å), 500 mg / 6 mL, Tubes, 30/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-JCH,8B-S004-JCH,"Strata C18-T (55 µm, 140 Å), 1 g / 6 mL, Tubes, 30/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-JDG-T,8B-S004-JDG-T,"Strata C18-T (55 µm, 140 Å), 1 g / 12 mL, Giga Tubes Teflon, 20/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S004-MFF,8B-S004-MFF,"Strata C18-T (55 µm, 140 Å), 10 g / 60 mL, Giga Tubes, 16/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8E-S004-DGB,8E-S004-DGB,"Strata C18-T (55 µm, 140 Å), 50 mg / well, 96-Well Plates, 2/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-CAK,8B-S014-CAK,"Strata SDBL 100 µm Styrene-divinylbenzene, 25 mg / 1 mL, Tubes, 100/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-DAK,8B-S014-DAK,"Strata SDBL 100 µm Styrene-divinylbenzene, 50 mg / 1 mL, Tubes, 100/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-EAK,8B-S014-EAK,"Strata SDBL 100 µm Styrene-divinylbenzene, 100 mg / 1 mL, Tubes, 100/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-FBJ,8B-S014-FBJ,"Strata SDBL 100 µm Styrene-divinylbenzene, 200 mg / 3 mL, Tubes, 50/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-FCH,8B-S014-FCH,"Strata SDBL 100 µm Styrene-divinylbenzene, 200 mg / 6 mL, Tubes, 30/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-HBJ,8B-S014-HBJ,"Strata SDBL 100 µm Styrene-divinylbenzene, 500 mg / 3 mL, Tubes, 50/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-HCH,8B-S014-HCH,"Strata SDBL 100 µm Styrene-divinylbenzene, 500 mg / 6 mL, Tubes, 30/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-JCH,8B-S014-JCH,"Strata SDBL 100 µm Styrene-divinylbenzene, 1 g / 6 mL, Tubes, 30/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8B-S014-MFF,8B-S014-MFF,"Strata SDBL 100 µm Styrene-divinylbenzene, 10 g / 60 mL, Giga Tubes, 16/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8E-S014-DGB,8E-S014-DGB,"Strata SDBL 100 µm Styrene-divinylbenzene, 50 mg / well, 96-Well Plates, 2/Pk",Phenomenex,SPE Cartridge,,,,,,,active
PHEN-8L-S014-FCH,8L-S014-FCH,"Strata SDBL 100 µm Styrene-divinylbenzene, 200 mg / 6 mL, Tab-less Tubes, 30/Pk",Phenomenex,SPE Cartridge,,,,,,,active
THER-60209-001,60209-001,SOLA & SOLAµ HRP SPE Cartridges and Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60309-001,60309-001,SOLA & SOLAµ HRP SPE Cartridges and Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60109-001,60109-001,SOLA & SOLAµ HRP SPE Cartridges and Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-201,60107-201,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-202,60107-202,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-203,60107-203,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-208,60107-208,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-217,60107-217,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-207,60107-207,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-209,60107-209,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-211,60107-211,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-204,60107-204,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-212,60107-212,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-205,60107-205,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-206,60107-206,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-219,60107-219,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-215,60107-215,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-218,60107-218,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60107-214,60107-214,HyperSep Retain PEP SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60306-207,60306-207,Retain PEP 96 Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60306-208,60306-208,Retain PEP 96 Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60303-207,60303-207,Retain PEP 96 Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60303-208,60303-208,Retain PEP 96 Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-376,60108-376,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-390,60108-390,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-302,60108-302,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-765,60108-765,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-303,60108-303,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-304,60108-304,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-305,60108-305,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-786,60108-786,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-301,60108-301,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-776,60108-776,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-701,60108-701,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-780,60108-780,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-702,60108-702,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60108-703,60108-703,HyperSep C18 SPE Cartridges,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-201,60307-201,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60300-425,60300-425,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-202,60307-202,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60300-426,60300-426,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-203,60307-203,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60300-427,60300-427,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-204,60307-204,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60300-428,60300-428,HyperSep C18 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-211,60307-211,HyperSep C8 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-212,60307-212,HyperSep C8 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-213,60307-213,HyperSep C8 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-214,60307-214,HyperSep C8 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
THER-60307-221,60307-221,HyperSep Phenyl 96 Fixed/Removable Well Plates,Thermo Fisher Scientific,SPE Cartridge,,,,,,,active
SHIM-380-00850-01,380-00850-01,SHIMSEN Styra WCX 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00850-02,380-00850-02,SHIMSEN Styra WCX 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00850-03,380-00850-03,SHIMSEN Styra WCX 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00850-04,380-00850-04,SHIMSEN Styra WCX 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00850-05,380-00850-05,SHIMSEN Styra WCX 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00850-06,380-00850-06,SHIMSEN Styra WCX 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-01,380-00852-01,SHIMSEN Styra PGM 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-02,380-00852-02,SHIMSEN Styra PGM 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-04,380-00852-04,SHIMSEN Styra WAX 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-05,380-00852-05,SHIMSEN Styra WAX 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-06,380-00852-06,SHIMSEN Styra WAX 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-07,380-00852-07,SHIMSEN Styra WAX 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-08,380-00852-08,SHIMSEN Styra WAX 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00852-09,380-00852-09,SHIMSEN Styra WAX 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-01,380-00853-01,SHIMSEN Styra HLB 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-02,380-00853-02,SHIMSEN Styra HLB 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-03,380-00853-03,SHIMSEN Styra HLB 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-04,380-00853-04,SHIMSEN Styra HLB 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-05,380-00853-05,SHIMSEN Styra HLB 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-06,380-00853-06,SHIMSEN Styra HLB 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00853-07,380-00853-07,SHIMSEN Styra HLB 1000mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-01,380-00854-01,SHIMSEN Styra SDB 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-02,380-00854-02,SHIMSEN Styra SDB 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-03,380-00854-03,SHIMSEN Styra SDB 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-04,380-00854-04,SHIMSEN Styra SDB 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-05,380-00854-05,SHIMSEN Styra SDB 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-06,380-00854-06,SHIMSEN Styra SDB 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00854-07,380-00854-07,SHIMSEN Styra SDB 1000mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00855-01,380-00855-01,SHIMSEN Styra SCX 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00855-02,380-00855-02,SHIMSEN Styra SCX 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00855-03,380-00855-03,SHIMSEN Styra SCX 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00855-04,380-00855-04,SHIMSEN Styra SCX 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00855-05,380-00855-05,SHIMSEN Styra SCX 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00855-06,380-00855-06,SHIMSEN Styra SCX 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00856-01,380-00856-01,SHIMSEN Styra SAX 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00856-02,380-00856-02,SHIMSEN Styra SAX 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00856-03,380-00856-03,SHIMSEN Styra SAX 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00856-04,380-00856-04,SHIMSEN Styra SAX 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00856-05,380-00856-05,SHIMSEN Styra SAX 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00856-06,380-00856-06,SHIMSEN Styra SAX 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00857-01,380-00857-01,SHIMSEN Silica C18 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00857-02,380-00857-02,SHIMSEN Silica C18 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00857-03,380-00857-03,SHIMSEN Silica C18 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00857-04,380-00857-04,SHIMSEN Silica C18 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00857-05,380-00857-05,SHIMSEN Silica C18 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00857-06,380-00857-06,SHIMSEN Silica C18 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00858-01,380-00858-01,SHIMSEN Silica C8 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00858-02,380-00858-02,SHIMSEN Silica C8 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00858-03,380-00858-03,SHIMSEN Silica C8 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00858-04,380-00858-04,SHIMSEN Silica C8 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00858-05,380-00858-05,SHIMSEN Silica C8 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00858-06,380-00858-06,SHIMSEN Silica C8 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00859-01,380-00859-01,SHIMSEN Silica CN 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00859-02,380-00859-02,SHIMSEN Silica CN 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00859-03,380-00859-03,SHIMSEN Silica CN 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00859-04,380-00859-04,SHIMSEN Silica CN 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00859-05,380-00859-05,SHIMSEN Silica CN 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00859-06,380-00859-06,SHIMSEN Silica CN 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00860-01,380-00860-01,SHIMSEN Silica Si 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00860-02,380-00860-02,SHIMSEN Silica Si 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00860-03,380-00860-03,SHIMSEN Silica Si 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00860-04,380-00860-04,SHIMSEN Silica Si 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00860-05,380-00860-05,SHIMSEN Silica Si 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00860-06,380-00860-06,SHIMSEN Silica Si 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00861-01,380-00861-01,SHIMSEN Silica SAX 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00861-02,380-00861-02,SHIMSEN Silica SAX 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00861-03,380-00861-03,SHIMSEN Silica SAX 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00861-04,380-00861-04,SHIMSEN Silica SAX 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00861-05,380-00861-05,SHIMSEN Silica SAX 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00861-06,380-00861-06,SHIMSEN Silica SAX 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00862-01,380-00862-01,SHIMSEN Silica SCX 60mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00862-02,380-00862-02,SHIMSEN Silica SCX 500mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00862-03,380-00862-03,SHIMSEN Silica SCX 500mg/3mL 50pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00862-04,380-00862-04,SHIMSEN Silica SCX 30mg/1mL 100pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00862-05,380-00862-05,SHIMSEN Silica SCX 150mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
SHIM-380-00862-06,380-00862-06,SHIMSEN Silica SCX 200mg/6mL 30pcs,Shimadzu,SPE Cartridge,,,,,,,active
MERC-55261-U,55261-U,HybridSPE®-Phospholipid solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-55267-U,55267-U,HybridSPE®-Phospholipid solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-55276-U,55276-U,HybridSPE®-Phospholipid solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-505361-U,505361-U,LpDNPH S10L solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-21026-U,21026-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-54072-U,54072-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-21024-U,21024-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-23124-U,23124-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-21034-U,21034-U,BPE-DNPH solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-21036-U,21036-U,BPE-DNPH solid phase extraction (SPE) Cartridge,Merck,SPE Cartridge,,,,,,,active
MERC-52582-U,52582-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54116-U,54116-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52577-U,52577-U,Supelclean™ SAX/PSA SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52576-U,52576-U,Supelclean™ SAX/PSA SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52578-U,52578-U,Supelclean™ SAX/PSA SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52579-U,52579-U,Supelclean™ SAX/PSA SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52580-U,52580-U,Supelclean™ SAX/PSA SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52581-U,52581-U,Supelclean™ SAX/PSA SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52583-U,52583-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54117-U,54117-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52584-U,52584-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54118-U,54118-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52585-U,52585-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54119-U,54119-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52586-U,52586-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54120-U,54120-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52587-U,52587-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54121-U,54121-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52588-U,52588-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54122-U,54122-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52589-U,52589-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54123-U,54123-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52590-U,52590-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54124-U,54124-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52591-U,52591-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54125-U,54125-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52592-U,52592-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54126-U,54126-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52593-U,52593-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54127-U,54127-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52594-U,52594-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54128-U,54128-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52595-U,52595-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54129-U,54129-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52596-U,52596-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54130-U,54130-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52597-U,52597-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54131-U,54131-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-52598-U,52598-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
MERC-54132-U,54132-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,Merck,SPE Cartridge,,,,,,,active
WATS-186003975,186003975,"ACQUITY UPLC BEH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 mm X 5 mm, 3/pk",Waters,Chromatography Consumables,1.7,130.0,,,BEH,,active
WATS-186007949,186007949,"VanGuard Cartridge Holder, 1/pk",Waters,Chromatography Consumables,,,,,,,active
WATS-186005302,186005302,"ACQUITY UPLC CSH C18 VanGuard Pre-column, 130Å, 1.7 µm, 2.1 mm X 5 mm, 1/pk",Waters,Chromatography Consumables,1.7,130.0,,,CSH,,active
