productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status,Part Number,Product Name,Chemistry,Pore Size (Å),Particle Size (µm),Inner Diameter (mm),Length (mm),Pack Size,Product Type,Material,Description,pH Stability,Column ID (mm),URL,Brand,Length (Metric),Diameter (Metric),Column Type,Flow Rate,Specifications,Property1,Property2,Property3,Product URL,Price,Stationary Phase,Inner Diameter (ID),Length,Particle Size,Units,Pore Size,Phase,ID (mm),Pack Size (pk),Internal Diameter (ID),Bonded Phase,Product_Type,Product_Name,Part_Number,Internal_Diameter_mm,Length_mm,Particle_Size_um,Notes,Series,Particle Size (um),Full Specs,Name,品牌,产品类型,填料,吸附剂重量,规格,Units per Package,UNSPSC,应用,Endcapped,Ion Exchange Capacity,Mass Spec Compatibility,模式,Sorbent Substrate,Water Wettable,pH Range Min,pH Range Max,Sorbent Type,Sorbent Mass,Tube Volume,Format,Full Description,Sorbent Phase,Housing Type,Housing Volume (mL),Sorbent Mass (mg),Bed Weight (mg),Column Volume (mL),Quantity,Specification,Bed Weight,Volume,Package Size,Source URL,Column/Cartridge Dimension,Package Size (pk),Pore Size (Å),SPE 格式,填料质量 (mg),体积,粒径,吸附剂相,包装单位,productName,url,Filter Material,Diameter,Housing Material,Certified,Unit,List Price,CoreTechnique,CoreSeparationMode,CoreBrand,CorePhase,Phase Composition,Internal Diameter,Material (Membrane),Diameter (Metric) Membrane,Volume (Metric) Receiver,Unit Size
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00853-04,SHIMSEN Styra HLB 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Styra HLB is a hydrophilic-lipophilic balanced (HLB) polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00853-05,SHIMSEN Styra HLB 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra HLB is a hydrophilic-lipophilic balanced (HLB) polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00853-06,SHIMSEN Styra HLB 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra HLB is a hydrophilic-lipophilic balanced (HLB) polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00853-07,SHIMSEN Styra HLB 1000mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra HLB is a hydrophilic-lipophilic balanced (HLB) polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-01,SHIMSEN Styra SDB 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-02,SHIMSEN Styra SDB 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-03,SHIMSEN Styra SDB 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-04,SHIMSEN Styra SDB 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-05,SHIMSEN Styra SDB 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-06,SHIMSEN Styra SDB 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00854-07,SHIMSEN Styra SDB 1000mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SDB is a polymeric reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00855-01,SHIMSEN Styra SCX 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Styra SCX is a polymeric strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00855-02,SHIMSEN Styra SCX 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SCX is a polymeric strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00855-03,SHIMSEN Styra SCX 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Styra SCX is a polymeric strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00855-04,SHIMSEN Styra SCX 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Styra SCX is a polymeric strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00855-05,SHIMSEN Styra SCX 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SCX is a polymeric strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00855-06,SHIMSEN Styra SCX 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SCX is a polymeric strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00856-01,SHIMSEN Styra SAX 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Styra SAX is a polymeric strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00856-02,SHIMSEN Styra SAX 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SAX is a polymeric strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00856-03,SHIMSEN Styra SAX 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Styra SAX is a polymeric strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00856-04,SHIMSEN Styra SAX 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Styra SAX is a polymeric strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00856-05,SHIMSEN Styra SAX 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SAX is a polymeric strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00856-06,SHIMSEN Styra SAX 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Styra SAX is a polymeric strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00857-01,SHIMSEN Silica C18 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica C18 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00857-02,SHIMSEN Silica C18 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica C18 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00857-03,SHIMSEN Silica C18 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica C18 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00857-04,SHIMSEN Silica C18 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Silica C18 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00857-05,SHIMSEN Silica C18 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica C18 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00857-06,SHIMSEN Silica C18 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica C18 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00858-01,SHIMSEN Silica C8 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica C8 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00858-02,SHIMSEN Silica C8 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica C8 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00858-03,SHIMSEN Silica C8 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica C8 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00858-04,SHIMSEN Silica C8 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Silica C8 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00858-05,SHIMSEN Silica C8 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica C8 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00858-06,SHIMSEN Silica C8 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica C8 is a silica-based reversed-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00859-01,SHIMSEN Silica CN 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica CN is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00859-02,SHIMSEN Silica CN 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica CN is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00859-03,SHIMSEN Silica CN 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica CN is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00859-04,SHIMSEN Silica CN 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Silica CN is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00859-05,SHIMSEN Silica CN 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica CN is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00859-06,SHIMSEN Silica CN 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica CN is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00860-01,SHIMSEN Silica Si 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica Si is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00860-02,SHIMSEN Silica Si 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica Si is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00860-03,SHIMSEN Silica Si 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica Si is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00860-04,SHIMSEN Silica Si 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Silica Si is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00860-05,SHIMSEN Silica Si 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica Si is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00860-06,SHIMSEN Silica Si 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica Si is a silica-based normal-phase sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00861-01,SHIMSEN Silica SAX 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica SAX is a silica-based strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00861-02,SHIMSEN Silica SAX 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica SAX is a silica-based strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00861-03,SHIMSEN Silica SAX 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica SAX is a silica-based strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00861-04,SHIMSEN Silica SAX 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Silica SAX is a silica-based strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00861-05,SHIMSEN Silica SAX 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica SAX is a silica-based strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00861-06,SHIMSEN Silica SAX 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica SAX is a silica-based strong anion-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00862-01,SHIMSEN Silica SCX 60mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica SCX is a silica-based strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00862-02,SHIMSEN Silica SCX 500mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica SCX is a silica-based strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00862-03,SHIMSEN Silica SCX 500mg/3mL 50pcs,,,,,,50,SPE Cartridge,,SHIMSEN Silica SCX is a silica-based strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 mg / 3 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00862-04,SHIMSEN Silica SCX 30mg/1mL 100pcs,,,,,,100,SPE Cartridge,,SHIMSEN Silica SCX is a silica-based strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 mg / 1 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00862-05,SHIMSEN Silica SCX 150mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica SCX is a silica-based strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Shimadzu,SPE Cartridge,,,,,,,active,380-00862-06,SHIMSEN Silica SCX 200mg/6mL 30pcs,,,,,,30,SPE Cartridge,,SHIMSEN Silica SCX is a silica-based strong cation-exchange sorbent.,,,,Shimadzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200 mg / 6 mL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
