productId,partNumber,brand,name,description,descriptionQuality,specifications
DAIC-92335,92335,Daicel,92335,"CHIRALPAK® IM 10x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""10 mm"", ""Column Length"": ""250 mm""}"
DAIC-92345,92345,Daicel,92345,"CHIRALPAK® IM 20x250mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""20 mm"", ""Column Length"": ""250 mm""}"
DAIC-92394,92394,Daicel,92394,"CHIRALPAK® IM 2.1x150mm, 5 micron. Compatible with HPLC (Normal Phase and Reversed-Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""5 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-92395,92395,Daicel,Page not found,,none,{}
DAIC-80253,80253,Daicel,Page not found,,none,{}
DAIC-80256,80256,Daicel,"80256
CHIRALPAK® IA","CHIRALPAK® IA 50x500mm, 20 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""20 μm"", ""Inner Diameter"": ""50 mm"", ""Column Length"": ""500 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-83253,83253,Daicel,Page not found,,none,{}
DAIC-83256,83256,Daicel,83256,"CHIRALPAK® IC 50x500mm, 20 micron. Compatible with HPLC (Normal Phase and Reversed-Phase)",low,"{""Techniques"": ""Semi-Prep/Prep Columns - HPLC mode - Normal Phase, Semi-Prep/Prep Columns - HPLC mode - Reversed-Phase"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""20 μm"", ""Inner Diameter"": ""50 mm"", ""Column Length"": ""500 mm""}"
DAIC-80592,80592,Daicel,"80592
CHIRALPAK® IA","CHIRALPAK® IA-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm"", ""Product Series"": ""CHIRALPAK® IA""}"
DAIC-80593,80593,Daicel,80593,"CHIRALPAK® IA-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-88592,88592,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-88593,88593,Daicel,CHIRALPAK® IB N,"CHIRALPAK® IB N-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81592,81592,Daicel,CHIRALPAK® IB,"CHIRALPAK® IB-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-81593,81593,Daicel,CHIRALPAK® IB,"CHIRALPAK® IB-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm"", ""Product Series"": ""CHIRALPAK® IB""}"
DAIC-83592,83592,Daicel,83592,"CHIRALPAK® IC-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-83593,83593,Daicel,83593,"CHIRALPAK® IC-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-84592,84592,Daicel,84592,"CHIRALPAK® ID-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-84593,84593,Daicel,84593,"CHIRALPAK® ID-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-85592,85592,Daicel,85592,"CHIRALPAK® IE-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-85593,85593,Daicel,85593,"CHIRALPAK® IE-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-86592,86592,Daicel,86592,"CHIRALPAK® IF-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-86593,86593,Daicel,86593,"CHIRALPAK® IF-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-87592,87592,Daicel,87592,"CHIRALPAK® IG-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-87593,87593,Daicel,87593,"CHIRALPAK® IG-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-89592,89592,Daicel,89592,"CHIRALPAK® IH-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-89593,89593,Daicel,89593,"CHIRALPAK® IH-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-90592,90592,Daicel,90592,"CHIRALPAK® IJ-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-90593,90593,Daicel,90593,"CHIRALPAK® IJ-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-91592,91592,Daicel,91592,"CHIRALPAK® IK-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-91593,91593,Daicel,91593,"CHIRALPAK® IK-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-92592,92592,Daicel,92592,"CHIRALPAK® IM-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-92593,92593,Daicel,92593,"CHIRALPAK® IM-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-93592,93592,Daicel,93592,"CHIRALPAK® IN-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-93593,93593,Daicel,93593,"CHIRALPAK® IN-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-93594,93594,Daicel,93594,"CHIRALPAK® IN-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-93595,93595,Daicel,93595,"CHIRALPAK® IN-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase and Reversed-Phase) and SFC",medium,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - HPLC mode - Reversed-Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Immobilized Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-14592,14592,Daicel,14592,"CHIRALCEL® OD-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-14593,14593,Daicel,14593,"CHIRALCEL® OD-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-14594,14594,Daicel,14594,"CHIRALCEL® OD-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-14595,14595,Daicel,14595,"CHIRALCEL® OD-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-17592,17592,Daicel,17592,"CHIRALCEL® OJ-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-17593,17593,Daicel,17593,"CHIRALCEL® OJ-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-17594,17594,Daicel,17594,"CHIRALCEL® OJ-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-17595,17595,Daicel,17595,"CHIRALCEL® OJ-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-19592,19592,Daicel,CHIRALPAK® AD,"CHIRALPAK® AD-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-19593,19593,Daicel,CHIRALPAK® AD,"CHIRALPAK® AD-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-19594,19594,Daicel,CHIRALPAK® AD,"CHIRALPAK® AD-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-19595,19595,Daicel,CHIRALPAK® AD,"CHIRALPAK® AD-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm"", ""Product Series"": ""CHIRALPAK® AD""}"
DAIC-20592,20592,Daicel,20592,"CHIRALPAK® AS-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-20593,20593,Daicel,20593,"CHIRALPAK® AS-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-20594,20594,Daicel,20594,"CHIRALPAK® AS-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-20595,20595,Daicel,20595,"CHIRALPAK® AS-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-42592,42592,Daicel,42592,"CHIRALCEL® OZ-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-42593,42593,Daicel,42593,"CHIRALCEL® OZ-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-42594,42594,Daicel,42594,"CHIRALCEL® OZ-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-42595,42595,Daicel,42595,"CHIRALCEL® OZ-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
DAIC-47592,47592,Daicel,47592,"CHIRALPAK® AY-3 2.1x50mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""50 mm""}"
DAIC-47593,47593,Daicel,47593,"CHIRALPAK® AY-3 2.1x100mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""100 mm""}"
DAIC-47594,47594,Daicel,47594,"CHIRALPAK® AY-3 2.1x150mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""150 mm""}"
DAIC-47595,47595,Daicel,47595,"CHIRALPAK® AY-3 2.1x250mm, 3 micron. Compatible with HPLC and UHPLC (Normal Phase) and SFC",low,"{""Techniques"": ""Analytical columns - SFC mode, Analytical columns - HPLC mode - Normal Phase, Analytical columns - UHPLC mode"", ""Selectors"": ""Coated Polysaccharide phases"", ""Particle Size"": ""3 μm"", ""Inner Diameter"": ""2.1 mm"", ""Column Length"": ""250 mm""}"
