productId,partNumber,brand,name,description,specifications,descriptionQuality,detailedDescription
AGIL-695775-912,695775-912,Agilent,"InfinityLab Poroshell 120 EC-C18 HPLC Column, 2.1 mm x 150 mm, 1.9 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695775-912 InfinityLab Poroshell 120 Part Number:695775-912 InfinityLab Poroshell 120 Phenyl-Hexyl, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""8 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Phenyl-Hexyl"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",high,
AGIL-695775-942,695775-942,Agilent,"InfinityLab Poroshell 120 SB-C18 HPLC Column, 3.0 mm x 50 mm, 2.7 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695775-942 InfinityLab Poroshell 120 Part Number:695775-942 InfinityLab Poroshell 120 CS-C18, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",high,
AGIL-695968-301,695968-301,Agilent,"InfinityLab Poroshell 120 Bonus-RP 3.0 x 100 mm, 2.7 µm","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695968-301 InfinityLab Poroshell 120 Part Number:695968-301 InfinityLab Poroshell 120 Bonus-RP, 3.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-695968-301K,695968-301K,Agilent,"InfinityLab Poroshell 120 Bonus-RP 3.0 x 100 mm, 2.7 µm, MVK, 3/pk","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695968-301K LC Column Method Validation Kits Part Number:695968-301K InfinityLab Poroshell 120 Bonus-RP, 3.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-695968-301T,695968-301T,Agilent,"InfinityLab Poroshell 120 Bonus-RP 3.0 x 100 mm, 2.7 µm, with column ID","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695968-301T InfinityLab Poroshell 120 Part Number:695968-301T InfinityLab Poroshell 120 Bonus-RP, 3.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",high,
AGIL-695968-901,695968-901,Agilent,"InfinityLab Poroshell 120 Bonus-RP 4.6 x 100 mm, 2.7 µm","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695968-901 InfinityLab Poroshell 120 Part Number:695968-901 InfinityLab Poroshell 120 Bonus-RP, 4.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-695968-901K,695968-901K,Agilent,"InfinityLab Poroshell 120 Bonus-RP 4.6 x 100 mm, 2.7 µm, MVK, 3/pk","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695968-901K LC Column Method Validation Kits Part Number:695968-901K InfinityLab Poroshell 120 Bonus-RP, 4.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-695968-901T,695968-901T,Agilent,"InfinityLab Poroshell 120 Bonus-RP 4.6 x 100 mm, 2.7 µm, with column ID","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695968-901T InfinityLab Poroshell 120 Part Number:695968-901T InfinityLab Poroshell 120 Bonus-RP, 4.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",high,
AGIL-695975-342,695975-342,Agilent,"InfinityLab Poroshell 120 CS-C18, 3.0 x 100 mm, 2.7 µm","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695975-342 InfinityLab Poroshell 120 Part Number:695975-342 InfinityLab Poroshell 120 CS-C18, 3.","{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",high,
AGIL-695975-702,695975-702,Agilent,"InfinityLab Poroshell 120 EC-C18 HPLC Column, 3.0 mm x 100 mm, 4 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695975-702 InfinityLab Poroshell 120 Part Number:695975-702 InfinityLab Poroshell HPH-C18, 4.","{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""HPH-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-11""}",high,
AGIL-695975-742,695975-742,Agilent,"InfinityLab Poroshell 120 Aq-C18 4.6 x 100 mm, 2.7 µm",Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695975-742 InfinityLab Poroshell 120 Part Number:695975-742 InfinityLab Poroshell 120 Aq-C18 4.,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",high,
AGIL-695975-902,695975-902,Agilent,"InfinityLab Poroshell 120 HPH-C18 HPLC Column, 3.0 mm x 150 mm, 2.7 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 695975-902 InfinityLab Poroshell 120 Part Number:695975-902 InfinityLab Poroshell 120 EC-C18 HPLC Column, 4.","{""Agency Method"": ""EPA 531.1EPA 531.2EPA 532EPA 549.2"", ""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""EC-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-8""}",high,
AGIL-699675-742,699675-742,Agilent,"InfinityLab Poroshell 120 Aq-C18 3.0 x 50 mm, 2.7 µm",Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699675-742 InfinityLab Poroshell 120 Part Number:699675-742 InfinityLab Poroshell 120 Aq-C18 3.,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",high,
AGIL-699768-901,699768-901,Agilent,"InfinityLab Poroshell 120 Bonus-RP 2.1 x 50 mm, 2.7 µm","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699768-901 InfinityLab Poroshell 120 Part Number:699768-901 InfinityLab Poroshell 120 Bonus-RP, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-699768-901K,699768-901K,Agilent,"InfinityLab Poroshell 120 Bonus-RP 2.1 x 50 mm, 2.7 µm, MVK, 3/pk","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699768-901K LC Column Method Validation Kits Part Number:699768-901K InfinityLab Poroshell 120 Bonus-RP, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-699768-901T,699768-901T,Agilent,"InfinityLab Poroshell 120 Bonus-RP 2.1 x 50 mm, 2.7 µm, narrow bore LC column, with column ID","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699768-901T InfinityLab Poroshell 120 Part Number:699768-901T InfinityLab Poroshell 120 Bonus-RP, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",high,
AGIL-699775-742,699775-742,Agilent,"InfinityLab Poroshell 120 Aq-C18 2.1 x 50 mm, 2.7 µm",Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699775-742 InfinityLab Poroshell 120 Part Number:699775-742 InfinityLab Poroshell 120 Aq-C18 2.,"{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Aq-C18"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""USP Designation"": ""L1"", ""pH Range"": ""1-8""}",high,
AGIL-699775-942,699775-942,Agilent,"InfinityLab Poroshell 120 CS-C18, 2.1 x 50 mm, 2.7 µm","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699775-942 InfinityLab Poroshell 120 Part Number:699775-942 InfinityLab Poroshell 120 CS-C18, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Endcapped"": ""Yes"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""90 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""CS-C18"", ""Pore Size"": ""100 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile"", ""USP Designation"": ""L1"", ""pH Range"": ""1-11""}",high,
AGIL-699968-301,699968-301,Agilent,"InfinityLab Poroshell 120 Bonus-RP 3.0 x 50 mm, 2.7 µm","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699968-301 InfinityLab Poroshell 120 Part Number:699968-301 InfinityLab Poroshell 120 Bonus-RP, 3.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-699968-301K,699968-301K,Agilent,"InfinityLab Poroshell 120 Bonus-RP 3.0 x 50 mm, 2.7 µm, MVK, 3/pk","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699968-301K LC Column Method Validation Kits Part Number:699968-301K InfinityLab Poroshell 120 Bonus-RP, 3.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3.0 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""pH Range"": ""2-9""}",high,
AGIL-699968-301T,699968-301T,Agilent,"InfinityLab Poroshell 120 Bonus-RP 3, 50 mm, 2.7 µm, with column ID","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 699968-301T InfinityLab Poroshell 120 Part Number:699968-301T InfinityLab Poroshell 120 Bonus-RP, 3, 50 mm, 2.","{""Brand"": ""InfinityLab Poroshell 120"", ""Carbon Load"": ""7.5 %"", ""Endcapped"": ""Triple"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""60 °C"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""2.7 µm"", ""Particle Type"": ""Superficially Porous"", ""Phase"": ""Bonus-RP"", ""Pore Size"": ""120 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L60"", ""pH Range"": ""2-9""}",high,
